Code;Title
NA22.10;"Espondilolistesis traumática de la segunda vértebra cervical, tipo III"
NA22.11;Otra espondilolistesis traumática en la segunda vértebra cervical
NA22.12;Fractura de la odontoides
NA22.13;Otra fractura de la segunda vértebra cervical
NA22.1Z;"Fractura de la segunda vértebra cervical, sin especificación"
NA22.2;Fractura de otra vértebra cervical especificada
NA22.3;Fracturas múltiples en la columna cervical
NA22.Z;"Fractura de cuello, sin especificación"
NA23;"Luxación, distensión o esguince de las articulaciones o los ligamentos al nivel del cuello"
NA23.0;Ruptura traumática de un disco cervical intervertebral
NA23.1;Luxación de vértebra cervical
NA23.10;Luxación craneocervical
NA23.11;Luxación atloaxoidea
NA23.12;Luxación de otras vértebras cervicales especificadas
NA23.1Z;"Luxación de vértebra cervical, sin especificación"
NA23.2;Luxación de otras partes o de partes no especificadas del cuello
NA23.3;Luxaciones múltiples del cuello
NA23.4;Distensión o esguince de la columna cervical
NA23.40;"Trastorno agudo asociado al latigazo cervical con quejas de dolor de cuello, rigidez o sensibilidad únicamente"
NA23.41;Trastorno por latigazo agudo asociado con dolor de cuello con signos musculoesqueléticos
NA23.42;Trastorno agudo por latigazo asociado con dolor de cuello con signos neurológicos
NA23.4Y;Otra distensión o esguince especificado de la columna cervical
NA23.4Z;"Distensión o esguince de la columna cervical, sin especificación"
NA23.5;Distensión o esguince de la región tiroidea
NA23.Y;Otra dislocación o tensión o esguince de las articulaciones o ligamentos al nivel del cuello especificado
NA23.Z;"Dislocación o tensión o esguince de las articulaciones o ligamentos al nivel del cuello, sin especificación"
NA30;Conmoción o edema de la médula espinal cervical
NA31;Algunos traumatismos especificados en la médula espinal cervical
NA31.0;Traumatismo completo en la médula espinal cervical
NA31.1;Síndrome de la columna central de la médula espinal cervical
NA31.2;Síndrome de la columna anterior de la médula espinal cervical
NA31.3;Síndrome de la columna posterior de la médula espinal cervical
NA31.4;Síndrome de Brown-Séquard de la médula espinal cervical
NA31.5;Otro síndrome incompleto de la médula espinal cervical
NA3Z;"Traumatismo en la médula espinal cervical, sin especificación"
NA40;Traumatismo en la raíz nerviosa de la columna cervical
NA41;Traumatismo en el plexo braquial
NA41.0;Traumatismo en un fascículo del plexo braquial
NA41.1;Traumatismo en una división del plexo braquial
NA41.2;Traumatismo en un tronco del plexo braquial
NA41.Y;Otro traumatismo especificado del plexo braquial
NA41.Z;"Traumatismo del plexo braquial, sin especificación"
NA42;Traumatismo en los nervios periféricos del cuello
NA42.0;Traumatismo en el nervio supraclavicular
NA42.1;Traumatismo en el nervio cutáneo anterior del cuello
NA42.Y;Traumatismo en otros nervios periféricos específicados del cuello
NA42.Z;"Traumatismo en los nervios periféricos del cuello, sin especificación"
NA43;Traumatismo en los nervios cervicales simpáticos
NA44;Traumatismo en el nervio frénico
NA4Y;Traumatismo en otros nervios especificados a nivel del cuello
NA4Z;"Traumatismo en los nervios a nivel del cuello, sin especificación"
NA60;Traumatismo en los vasos sanguíneos a nivel del cuello
NA60.0;Traumatismo en la arteria carótida
NA60.00;Desgarro menor en la arteria carótida
NA60.01;Desgarro mayor en la arteria carótida
NA60.0Y;Otro traumatismo especificado en la arteria carótida
NA60.0Z;"Traumatismo en la arteria carótida, sin especificación"
NA60.1;Traumatismo en la arteria vertebral
NA60.10;Desgarro menor en la arteria vertebral
NA60.11;Desgarro mayor en la arteria vertebral
NA60.1Y;Otro traumatismo especificado en la arteria vertebral
NA60.1Z;"Traumatismo en la arteria vertebral, sin especificación"
NA60.2;Traumatismo en la vena yugular externa
NA60.20;Desgarro menor en la vena yugular externa
NA60.21;Desgarro mayor en la vena yugular externa
NA60.2Y;Otro traumatismo especificado en la vena yugular externa
NA60.2Z;"Traumatismo en la vena yugular externa, sin especificación"
NA60.3;Traumatismo en la vena yugular interna
NA60.30;Desgarro menor en la vena yugular interna
NA60.31;Desgarro mayor en la vena yugular interna
NA60.3Y;Otro traumatismo especificado en la vena yugular interna
NA60.3Z;"Traumatismo en la vena yugular interna, sin especificación"
NA60.4;Traumatismo en múltiples vasos sanguíneos a nivel del cuello
NA60.Y;Traumatismo en otros vasos sanguíneos especificados a nivel del cuello
NA60.Z;"Traumatismo en los vasos sanguíneos a nivel del cuello, sin especificación"
NA61;"Traumatismo en tendón, fascia o músculo a nivel del cuello"
NA61.0;"Esguince o distensión en tendón, fascia o músculo a nivel del cuello"
NA61.1;"Desgarro en tendón, fascia o músculo a nivel del cuello"
NA61.Y;"Otro traumatismo especificado en un músculo, fascia o tendón a nivel del cuello"
NA61.Z;"Traumatismo en un músculo, fascia o tendón a nivel del cuello, sin especificación"
NA62;Traumatismo por aplastamiento en el cuello
NA62.0;Traumatismo por aplastamiento de la laringe o la tráquea
NA62.Y;Traumatismo por aplastamiento en otra parte especificada del cuello
NA62.Z;"Traumatismo por aplastamiento en el cuello, sin especificación"
NA63;Amputación traumática a nivel del cuello
NA64;Traumatismos múltiples en el cuello
NA6Y;Otros traumatismos especificados en el cuello
NA6Z;"Traumatismos en el cuello, sin especificación"
NA80;Traumatismo superficial en el tórax
NA80.0;Excoriación en la mama
NA80.1;Contusión en la mama
NA80.2;Otras o lesiones superficiales no especificadas de la mama
NA80.3;Otros traumatismos superficiales en la pared anterior del tórax
NA80.4;Otros traumatismos superficiales en la pared posterior del tórax
NA80.5;Excoriación en el tórax
NA80.6;Contusión en el tórax
NA80.7;Traumatismos superficiales múltiples en el tórax
NA80.Y;Otro traumatismo superficial especificado del tórax
NA80.Z;"Traumatismo superficial en el tórax, sin especificación"
NA81;Herida abierta en el tórax
NA81.0;"Desgarro en el tórax, sin cuerpo extraño"
NA81.1;"Desgarro en el tórax, con cuerpo extraño"
NA81.2;"Herida punzante en el tórax, sin cuerpo extraño"
NA81.3;"Herida punzante en el tórax, con cuerpo extraño"
NA81.4;Mordedura abierta en el tórax
NA81.5;Heridas abiertas múltiples en la pared torácica
NA81.Y;Otra herida abierta especificada del tórax
NA81.Z;"Herida abierta del tórax, sin especificación"
NA82;"Fractura de costilla, del esternón o de la columna torácica"
NA82.0;Fractura de vértebra torácica
NA82.1;Fracturas múltiples de la columna torácica
NA82.2;Fractura del esternón
NA82.3;Fractura de costilla
NA82.30;Fractura de costilla posterior o posterolateral
NA82.3Y;Otra fractura de costilla especificada
NA82.3Z;"Fractura de costilla, sin especificación"
NA82.4;Fracturas múltiples de costillas
NA82.5;tórax inestable
NA82.Y;"Otra fractura especificada de costilla, del esternón o de la columna torácica"
NA82.Z;"Fractura de costilla, del esternón o de la columna torácica, sin especificación"
NA83;"Luxación, distensión o esguince de articulaciones o ligamentos del tórax"
NA83.0;Ruptura traumática de un disco intervertebral torácico
NA83.1;Luxación de vértebra torácica
NA83.2;Luxación de otra parte del tórax o de una parte no especificada
NA83.3;Distensión o esguince de los ligamentos de la columna dorsal
NA83.4;Distensión o esguince de costillas o esternón
NA83.40;Distensión o esguince del esternón
NA83.41;Distensión o esguince de la articulación o el ligamento esternoclavicular
NA83.42;Distensión o esguince de la articulación condroesternal
NA83.4Y;Distensión o esguince de otra localización especificada de las costillas o el esternón
NA83.4Z;"Distensión o esguince de costillas o esternón, sin especificación"
NA83.Y;"Otra luxación, distensión o esguince especificada de articulaciones o ligamentos del tórax"
NA83.Z;"Luxación o distensión o esguince de articulaciones o ligamentos de tórax, sin especificación"
NA90;Conmoción o edema de la médula espinal torácica
NA91;Otros traumatismos especificados en la médula espinal torácica
NA91.0;Traumatismo completo en la médula espinal torácica
NA91.1;Síndrome de contusión centromedular en la médula espinal torácica
NA91.2;Síndrome en la médula torácica anterior de la médula espinal
NA91.3;Síndrome en la médula torácica posterior de la médula espinal
NA91.4;Síndrome de Brown-Séquard de la médula espinal torácica
NA91.5;Otro síndrome incompleto de la médula espinal torácica
NA9Z;"Traumatismo en la médula espinal torácica, sin especificación"
NB00;Traumatismo en las raíces nerviosas de la columna torácica
NB01;Traumatismo en los nervios periféricos del tórax
NB02;Traumatismo en los nervios simpáticos torácicos
NB0Y;Otro traumatismo especificado en los nervios a nivel del tórax
NB2Y;Otro traumatismo especificado en los nervios o la médula espinal a nivel del tórax
NB2Z;"Traumatismo en los nervios o la médula espinal a nivel del tórax, sin especificación"
NB30;Traumatismo en los vasos sanguíneos del tórax
NB30.0;Traumatismo en la aorta torácica
NB30.00;Desgarro menor de la aorta torácica
NB30.01;Desgarro mayor de la aorta torácica
NB30.0Y;Otro traumatismo en la aorta torácica
NB30.0Z;"Traumatismo en la aorta torácica, sin especificación"
NB30.1;Traumatismo en la arteria innominada o subclavia
NB30.10;Desgarro menor en la arteria innominada o subclavia
NB30.11;Desgarro mayor en la arteria innominada o subclavia
NB30.1Y;Otra lesión traumática especificada de arteria innominada o subclavia
NB30.1Z;"Lesión traumática de la arteria innominada o subclavia, sin especificación"
NB30.2;Traumatismo en la vena cava superior
NB30.20;Desgarro menor en la vena cava superior
NB30.21;Desgarro mayor en la vena cava superior
NB30.2Y;Otra lesión especificada de la vena cava superior
NB30.2Z;"Lesión de la vena cava superior, sin especificación"
NB30.3;Traumatismo en la vena innominada o subclavia
NB30.30;Desgarro menor en la vena innominada o subclavia
NB30.31;Desgarro mayor en la vena innominada o subclavia
NB30.3Y;Otra lesión traumática especificada de la vena innominada o subclavia
NB30.3Z;"Lesión traumática de vena innominada o subclavia, sin especificación"
NB30.4;Traumatismo en los vasos sanguíneos pulmonares
NB30.40;Desgarro menor en los vasos sanguíneos pulmonares
NB30.41;Desgarro mayor en los vasos sanguíneos pulmonares
NB30.4Y;Otro traumatismo especificado de los vasos sanguíneos pulmonares
NB30.4Z;"Traumatismo en los vasos sanguíneos pulmonares, sin especificación"
NB30.5;Traumatismo en los vasos sanguíneos intercostales
NB30.50;Desgarro en los vasos sanguíneos intercostales
NB30.5Y;Otra lesión traumática específica de los vasos sanguíneos intercostales
NB30.5Z;"Lesión traumática de los vasos sanguíneos intercostales, sin especificación"
NB30.6;Traumatismo en múltiples vasos sanguíneos del tórax
NB30.Y;Traumatismo en otros vasos sanguíneos especificados del tórax
NB30.Z;"Traumatismo en los vasos sanguíneos del tórax, sin especificación"
NB31;Traumatismo en el corazón
NB31.0;Traumatismo cardíaco con hemopericardio
NB31.00;Contusión cardíaca con hemopericardio
NB31.01;Desgarro cardíaco menor con hemopericardio
NB31.02;Desgarro cardíaco moderado con hemopericardio
NB31.03;Desgarro cardíaco mayor con hemopericardio
NB31.0Y;Otro traumatismo cardíaco con hemopericardio
NB31.0Z;"Traumatismo cardíaco con hemopericardio, sin especificación"
NB31.1;Traumatismo cardíaco sin hemopericardio
NB31.10;Contusión cardíaca sin hemopericardio
NB31.11;Desgarro cardíaco sin hemopericardio
NB31.1Y;Otro traumatismo especificado del corazón sin hemopericardio
NB31.1Z;"Traumatismo del corazón sin hemopericardio, sin especificación"
NB31.2;"Traumatismo cardíaco no especificado, sin herida abierta en la cavidad torácica"
NB31.3;"Traumatismo cardíaco no especificado, con herida abierta en la cavidad torácica"
NB31.4;Traumatismo en la válvula cardíaca
NB31.40;Traumatismo en la válvula mitral
NB31.4Y;Otra lesión traumática de la válvula cardíaca especificada
NB31.4Z;"Lesión traumática de la válvula cardíaca, sin especificación"
NB31.Y;Otro traumatismo especificado en el corazón
NB31.Z;"Traumatismo en el corazón, sin especificación"
NB32;Traumatismo en otros órganos intratorácicos o en órganos intratorácicos no especificados
NB32.0;Neumotórax traumático
NB32.1;Hemotórax traumático
NB32.2;Hemoneumotórax traumático
NB32.3;Otros traumatismos pulmonares
NB32.30;Contusión pulmonar
NB32.31;Desgarro pulmonar
NB32.32;Lesión pulmonar traumática por inhalación
NB32.33;Traumatismo pulmonar primario por onda expansiva
NB32.3Y;Otra lesión traumática pulmonar
NB32.3Z;"Lesión traumática pulmonar, sin especificación"
NB32.4;Traumatismo bronquial
NB32.40;Contusión bronquial
NB32.41;Desgarro bronquial menor
NB32.42;Desgarro bronquial moderado
NB32.43;Desgarro bronquial mayor
NB32.4Y;Otro traumatismo bronquial especificado
NB32.4Z;"Traumatismo bronquial, sin específicación"
NB32.5;Traumatismo en la tráquea torácica
NB32.50;Contusión en la tráquea torácica
NB32.51;Desgarro menor en la tráquea torácica
NB32.52;Desgarro moderado en la tráquea torácica
NB32.53;Desgarro mayor en la tráquea torácica
NB32.5Y;Otra lesión traumática especificada de la tráquea torácica
NB32.5Z;"Lesión traumática de tráquea torácica, sin especificación"
NB32.6;Traumatismo pleural
NB32.60;Desgarro pleural
NB32.6Y;Otro traumatismo en la pleura especificado
NB32.6Z;"Traumatismo en la pleura, sin especificación"
NB32.7;Traumatismos múltiples en órganos intratorácicos
NB32.8;Traumatismo en otros órganos intratorácicos especificados
NB32.Y;Otro traumatismo especificado en otros órganos intratorácicos o en órganos intratorácicos no especificados
NB32.Z;"Traumatismo en otros órganos intratorácicos o en órganos intratorácicos no especificados, sin especificación"
NB33;Traumatismo por aplastamiento del tórax o amputación traumática de parte del tórax
